Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HxG,AxG,League,Season
SC0,07/03/2026,15:00,Dundee,Motherwell,2,1,H,1,0,H,D McFarlane,9,21,2,9,3,1,4,2,0,0,,,SC0,2526
SC0,14/03/2026,15:00,Aberdeen,Falkirk,1,1,D,0,0,D,C Scott,9,7,3,3,4,10,1,0,0,0,,,SC0,2526
SC0,14/03/2026,15:00,Celtic,Motherwell,3,1,H,1,1,D,J Beaton,13,12,6,3,2,3,4,2,0,1,,,SC0,2526
SC0,14/03/2026,15:00,Hibernian,Livingston,0,0,D,0,0,D,L Wilson,22,6,5,2,12,0,2,1,0,0,,,SC0,2526
SC0,14/03/2026,20:00,Kilmarnock,Hearts,1,0,H,1,0,H,D Dickinson,11,15,4,3,2,9,2,2,0,0,,,SC0,2526
SC0,15/03/2026,12:00,St Mirren,Rangers,0,1,A,0,1,A,S McLean,6,17,1,7,1,11,0,1,0,0,,,SC0,2526
SC0,15/03/2026,14:00,Dundee,Dundee United,2,2,D,0,0,D,D Nicolson,6,20,1,10,4,7,1,4,0,0,,,SC0,2526
SC0,21/03/2026,15:00,Falkirk,St Mirren,1,2,A,1,1,D,R Hardie,11,11,2,4,7,4,1,2,0,0,,,SC0,2526
SC0,21/03/2026,15:00,Hearts,Dundee,1,0,H,0,0,D,D Robertson,15,8,6,1,4,7,1,2,1,0,,,SC0,2526
SC0,21/03/2026,15:00,Kilmarnock,Livingston,2,0,H,1,0,H,R Lee,17,10,4,1,3,4,0,1,0,1,,,SC0,2526
SC0,21/03/2026,15:00,Motherwell,Hibernian,0,0,D,0,0,D,D Dickinson,7,7,3,1,2,4,3,4,0,0,,,SC0,2526
SC0,21/03/2026,17:45,Rangers,Aberdeen,4,1,H,1,0,H,M MacDermid,18,6,7,1,2,4,0,4,0,0,,,SC0,2526
SC0,22/03/2026,12:30,Dundee United,Celtic,2,0,H,0,0,D,N Walsh,19,13,8,3,7,6,2,2,0,0,,,SC0,2526
SC0,04/04/2026,15:00,Hibernian,Kilmarnock,3,0,H,2,0,H,C Scott,5,11,3,2,3,9,1,3,0,0,,,SC0,2526
SC0,04/04/2026,15:00,Motherwell,Falkirk,2,3,A,1,2,A,D Nicolson,14,12,7,5,6,2,2,3,0,0,,,SC0,2526
SC0,04/04/2026,15:00,Rangers,Dundee United,4,2,H,2,1,H,J Beaton,21,14,10,4,10,1,1,2,0,0,,,SC0,2526
SC0,04/04/2026,15:00,St Mirren,Aberdeen,2,0,H,1,0,H,N Walsh,11,7,4,0,8,5,1,3,0,0,,,SC0,2526
SC0,05/04/2026,14:00,Livingston,Hearts,2,2,D,1,1,D,K Clancy,15,19,3,6,5,5,2,1,0,1,,,SC0,2526
SC0,05/04/2026,16:30,Dundee,Celtic,1,2,A,0,1,A,S McLean,8,17,3,8,1,4,0,2,1,0,,,SC0,2526
SC0,11/04/2026,15:00,Aberdeen,Hibernian,2,0,H,1,0,H,D Dickinson,17,4,5,1,3,3,2,2,0,1,,,SC0,2526
SC0,11/04/2026,15:00,Celtic,St Mirren,1,0,H,1,0,H,D Nicolson,7,5,4,1,3,7,0,2,0,0,,,SC0,2526
SC0,11/04/2026,15:00,Dundee United,Livingston,3,2,H,1,0,H,C Graham,15,14,5,6,4,3,0,0,0,0,,,SC0,2526
SC0,11/04/2026,15:00,Hearts,Motherwell,3,1,H,0,0,D,M MacDermid,12,12,5,3,6,4,1,2,0,0,,,SC0,2526
SC0,11/04/2026,15:00,Kilmarnock,Dundee,2,2,D,2,1,H,R Hardie,13,8,3,6,4,2,4,2,0,0,,,SC0,2526
SC0,12/04/2026,12:00,Falkirk,Rangers,3,6,A,2,1,H,D Robertson,7,20,3,9,2,1,3,4,0,0,,,SC0,2526
SC0,25/04/2026,15:00,Aberdeen,Kilmarnock,1,0,H,1,0,H,N Walsh,10,11,4,3,6,5,1,4,0,0,,,SC0,2526
SC0,25/04/2026,15:00,St Mirren,Livingston,0,2,A,0,0,D,D Dickinson,17,4,4,2,8,7,2,2,0,0,,,SC0,2526
SC0,25/04/2026,17:30,Celtic,Falkirk,3,1,H,2,0,H,R Lee,14,11,7,3,9,7,2,3,0,0,,,SC0,2526
SC0,26/04/2026,14:00,Dundee United,Dundee,3,0,H,1,0,H,M MacDermid,18,10,5,4,2,4,1,0,0,0,,,SC0,2526
SC0,26/04/2026,15:00,Rangers,Motherwell,2,3,A,0,2,A,K Clancy,16,9,6,5,7,5,1,2,0,0,,,SC0,2526
SC0,26/04/2026,16:30,Hibernian,Hearts,1,2,A,1,0,H,D Robertson,4,23,1,6,0,11,3,3,2,0,,,SC0,2526
SC0,01/05/2026,19:45,Livingston,Aberdeen,2,2,D,0,1,A,C Scott,16,7,5,2,6,4,3,1,0,0,,,SC0,2526
SC0,02/05/2026,15:00,Dundee,St Mirren,1,0,H,1,0,H,S McLean,10,11,5,6,5,6,1,2,0,0,,,SC0,2526
SC0,02/05/2026,15:00,Falkirk,Motherwell,1,0,H,0,0,D,D McFarlane,18,14,5,3,2,5,4,5,0,0,,,SC0,2526
SC0,02/05/2026,15:00,Kilmarnock,Dundee United,3,0,H,1,0,H,K Clancy,11,19,8,5,4,8,0,1,0,0,,,SC0,2526
SC0,03/05/2026,12:00,Hibernian,Celtic,1,2,A,1,1,D,D Dickinson,4,27,1,6,0,13,3,3,1,0,,,SC0,2526
SC0,04/05/2026,17:30,Hearts,Rangers,2,1,H,0,1,A,J Beaton,11,13,5,3,2,6,1,2,0,0,,,SC0,2526
SC0,09/05/2026,15:00,Aberdeen,Dundee United,2,0,H,1,0,H,D Nicolson,15,7,5,1,4,2,1,3,0,1,,,SC0,2526
SC0,09/05/2026,15:00,Dundee,Livingston,3,0,H,1,0,H,C Steven,16,10,4,3,7,5,1,1,0,0,,,SC0,2526
SC0,09/05/2026,15:00,Falkirk,Hibernian,1,3,A,0,3,A,R Lee,8,10,1,4,6,5,0,1,0,0,,,SC0,2526
SC0,09/05/2026,15:00,St Mirren,Kilmarnock,0,3,A,0,1,A,D Robertson,12,10,2,4,1,4,3,1,0,0,,,SC0,2526
SC0,09/05/2026,20:00,Motherwell,Hearts,1,1,D,1,1,D,S McLean,8,11,1,5,2,6,1,3,0,0,,,SC0,2526
SC0,10/05/2026,12:00,Celtic,Rangers,3,1,H,1,1,D,N Walsh,9,9,4,3,1,7,6,2,0,0,,,SC0,2526
SC0,12/05/2026,19:45,Aberdeen,St Mirren,0,2,A,0,1,A,D Dickinson,8,9,1,5,6,1,1,2,0,0,,,SC0,2526
SC0,12/05/2026,19:45,Dundee United,Livingston,0,0,D,0,0,D,G Irvine,15,14,5,3,7,8,2,4,0,0,,,SC0,2526
SC0,12/05/2026,19:45,Kilmarnock,Dundee,3,1,H,0,0,D,C Scott,19,7,8,2,6,2,4,3,0,0,,,SC0,2526
SC0,13/05/2026,20:00,Hearts,Falkirk,3,0,H,2,0,H,N Walsh,12,4,4,1,5,5,1,3,0,0,,,SC0,2526
SC0,13/05/2026,20:00,Motherwell,Celtic,2,3,A,1,1,D,J Beaton,15,10,5,3,4,3,2,3,0,0,,,SC0,2526
SC0,13/05/2026,20:00,Rangers,Hibernian,1,2,A,1,1,D,M MacDermid,21,8,7,4,9,3,2,2,0,0,,,SC0,2526
SC0,16/05/2026,12:30,Celtic,Hearts,3,1,H,1,1,D,D Robertson,14,12,5,2,9,6,6,3,0,0,,,SC0,2526
SC0,16/05/2026,12:30,Falkirk,Rangers,2,5,A,2,3,A,D Nicolson,8,15,3,7,7,4,3,0,0,0,,,SC0,2526
SC0,16/05/2026,12:30,Hibernian,Motherwell,0,1,A,0,1,A,N Walsh,11,14,1,6,7,4,5,3,0,1,,,SC0,2526
SC0,17/05/2026,14:00,Dundee,Aberdeen,3,2,H,1,2,A,R Hardie,11,9,6,2,7,2,0,0,0,0,,,SC0,2526
SC0,17/05/2026,14:00,Livingston,Kilmarnock,1,4,A,1,2,A,R Lee,9,14,4,4,6,1,1,2,0,0,,,SC0,2526
SC0,17/05/2026,14:00,St Mirren,Dundee United,1,1,D,0,1,A,S McLean,17,6,8,3,10,2,0,2,0,0,,,SC0,2526
SC0,31/07/2026,20:00,Dundee United,Rangers,1,1,D,1,0,H,N Walsh,11,21,3,6,5,10,1,3,0,0,1.64,1.46,SC0,2627
SC0,01/08/2026,15:00,Falkirk,St Mirren,0,2,A,0,1,A,D Nicolson,10,15,1,5,7,7,0,4,0,0,0.71,1.64,SC0,2627
SC0,01/08/2026,17:30,Aberdeen,Hearts,2,1,H,0,1,A,D Dickinson,11,21,3,4,4,6,3,2,0,1,2.66,1.83,SC0,2627
SC0,02/08/2026,14:00,St Johnstone,Kilmarnock,4,3,H,1,1,D,J Beaton,15,7,5,5,6,3,2,2,0,0,1.77,0.79,SC0,2627
SC0,02/08/2026,16:30,Hibernian,Motherwell,1,2,A,0,1,A,S McLean,19,9,6,5,9,2,1,3,0,0,1.92,2,SC0,2627
SC0,03/08/2026,19:30,Celtic,Dundee,1,0,H,0,0,D,M MacDermid,18,11,4,3,9,4,1,1,0,0,2.55,0.47,SC0,2627
SC0,08/08/2026,15:00,Dundee,Aberdeen,2,0,H,1,0,H,C Scott,18,9,7,3,5,4,1,3,0,0,2.22,0.7,SC0,2627
SC0,08/08/2026,15:00,St Mirren,St Johnstone,1,0,H,0,0,D,R Hardie,13,9,4,2,5,2,2,1,0,0,1.36,1.13,SC0,2627
SC0,09/08/2026,13:30,Kilmarnock,Celtic,1,5,A,0,3,A,R Lee,10,33,6,16,5,7,1,0,0,0,0.85,5.64,SC0,2627
SC0,09/08/2026,15:00,Hearts,Dundee United,4,0,H,2,0,H,K Clancy,12,10,7,0,7,2,1,2,0,0,2.1,0.54,SC0,2627
SC0,09/08/2026,15:00,Motherwell,Falkirk,0,0,D,0,0,D,C Graham,11,10,1,1,2,2,2,2,0,0,0.89,0.44,SC0,2627
SC0,09/08/2026,16:00,Rangers,Hibernian,1,2,A,0,1,A,D Robertson,25,8,9,2,7,4,1,1,0,0,2.05,1.75,SC0,2627
SC0,22/08/2026,17:45,Dundee United,Dundee,0,2,A,0,1,A,D Dickinson,24,14,5,4,6,6,4,3,0,0,1.24,1.68,SC0,2627
